d9d9d9:0.7857142857142857,2.772588722239781,2.995732273553991;d10d10d10:0.07142857142857142,3.4265151896464454,2.995732273553991;d9d9d10:0.07142857142857142,4.451019506160833,2.995732273553991;d10d10d9:0.07142857142857142,4.692181562977721,2.995732273553991;
d18d18d18:0.14285714285714285,1.5766480896111095,2.302585092994046;d18d17d17:0.07142857142857142,2.855970331178832,2.995732273553991;d19d19d18:0.07142857142857142,2.9792029716027804,2.995732273553991;d17d17d17:0.6428571428571429,1.5488132906176655,1.3862943611198906;d19d19d19:0.07142857142857142,2.0024805005437076,1.6094379124341003;
d16d16d16:0.35714285714285715,1.499089855265235,1.6094379124341003;d18d18d17:0.07142857142857142,2.695627681103653,2.995732273553991;d16d16d17:0.07142857142857142,2.72062898330907,2.302585092994046;d19d18d18:0.07142857142857142,2.7996173946277008,2.302585092994046;d17d17d17:0.2857142857142857,1.5488132906176655,1.3862943611198906;d20d19d19:0.07142857142857142,3.5935692743096115,2.302585092994046;d17d17d16:0.07142857142857142,2.772588722239781,2.995732273553991;
d17d17d17:1.0,1.5488132906176655,1.3862943611198906;
d11d11d11:1.0,2.327902900978336,2.302585092994046;
d15d15d15:1.0,1.0617983155453934,1.3862943611198906;
d16d16d16:1.0,1.499089855265235,1.6094379124341003;
d18d18d18:0.6428571428571429,1.5766480896111095,2.302585092994046;d19d18d18:0.07142857142857142,2.7996173946277008,2.302585092994046;d18d18d19:0.07142857142857142,2.70805020110221,2.995732273553991;d19d19d19:0.21428571428571427,2.0024805005437076,1.6094379124341003;
d2d4d4:0.07142857142857142,7.090076835776092,2.995732273553991;d1d1d2:0.07142857142857142,5.298317366548036,2.995732273553991;d4d3d3:0.07142857142857142,4.787491742782046,2.995732273553991;d2d1d1:0.07142857142857142,4.787491742782046,2.995732273553991;d3d2d2:0.07142857142857142,5.480638923341991,2.995732273553991;d4d4d4:0.6428571428571429,3.7227810057896176,2.995732273553991;
d14d15d15:0.07142857142857142,2.398728953546948,2.302585092994046;d15d15d15:0.21428571428571427,1.0617983155453934,1.3862943611198906;d14d14d13:0.07142857142857142,3.912023005428146,2.995732273553991;d14d14d14:0.2857142857142857,1.5448993912965292,2.302585092994046;d13d14d14:0.07142857142857142,3.624340932976365,2.302585092994046;d13d13d13:0.21428571428571427,2.8853842163851255,1.6094379124341003;d15d14d14:0.07142857142857142,2.695627681103653,2.995732273553991;
d16d16d16:0.07142857142857142,1.499089855265235,1.6094379124341003;d14d15d15:0.07142857142857142,2.398728953546948,2.302585092994046;d15d15d14:0.07142857142857142,2.515365857272709,2.995732273553991;d14d13d13:0.07142857142857142,3.6888794541139363,2.995732273553991;d14d14d14:0.2857142857142857,1.5448993912965292,2.302585092994046;d16d17d17:0.07142857142857142,2.6127400212978853,2.302585092994046;d13d14d14:0.07142857142857142,3.624340932976365,2.302585092994046;d13d13d13:0.14285714285714285,2.8853842163851255,1.6094379124341003;d17d17d17:0.07142857142857142,1.5488132906176655,1.3862943611198906;d15d16d16:0.07142857142857142,2.50510935710552,2.302585092994046;
d16d16d16:0.07142857142857142,1.499089855265235,1.6094379124341003;d16d16d17:0.07142857142857142,2.72062898330907,2.302585092994046;d17d16d15:0.07142857142857142,5.144166686720778,2.995732273553991;d17d16d16:0.07142857142857142,2.5902671654458267,2.995732273553991;d15d15d16:0.07142857142857142,2.5902671654458267,2.995732273553991;d15d15d15:0.07142857142857142,1.0617983155453934,1.3862943611198906;d15d15d13:0.07142857142857142,6.396929655216146,2.995732273553991;d16d17d17:0.07142857142857142,2.6127400212978853,2.302585092994046;d16d15d15:0.07142857142857142,2.9156895658804545,2.995732273553991;d13d14d15:0.07142857142857142,5.991464547107982,2.995732273553991;d17d17d17:0.21428571428571427,1.5488132906176655,1.3862943611198906;d15d16d16:0.07142857142857142,2.50510935710552,2.302585092994046;
d11d11d11:1.0,2.327902900978336,2.302585092994046;
d15d15d15:1.0,1.0617983155453934,1.3862943611198906;
d20d20d20:0.42857142857142855,2.855970331178832,2.995732273553991;d20d19d19:0.07142857142857142,3.5935692743096115,2.302585092994046;d19d19d19:0.5,2.0024805005437076,1.6094379124341003;
d13d13d13:1.0,2.8853842163851255,1.6094379124341003;
d6d6d6:1.0,3.2188758248682006,2.995732273553991;
d15d15d15:1.0,1.0617983155453934,1.3862943611198906;
d19d19d19:1.0,2.0024805005437076,1.6094379124341003;
d13d13d13:1.0,2.8853842163851255,1.6094379124341003;
